Date,ITEM001,ITEM002,ITEM003
9/22/2022 6:14,51,247.8585716,153.8585716
9/22/2022 6:29,328,1621.88923,973.8892297
9/22/2022 6:44,328,1621.88923,973.8892297
9/22/2022 6:59,449,2223.81038,1333.81038
9/22/2022 7:14,518,2567.240387,1539.240387
9/22/2022 7:29,587,2910.771917,1744.771917
9/22/2022 7:44,552,2736.50532,1640.50532
9/22/2022 7:59,587,2910.771917,1744.771917
9/22/2022 8:14,587,2910.771917,1744.771917
9/22/2022 8:29,552,2736.50532,1640.50532
9/22/2022 8:44,604,2995.423589,1795.423589
9/22/2022 8:59,673,3339.057756,2001.057756
9/22/2022 9:14,691,3428.713121,2054.713121
9/22/2022 9:29,656,3254.387503,1950.387503
9/22/2022 9:44,691,3428.713121,2054.713121
9/22/2022 9:59,691,3428.713121,2054.713121
9/22/2022 10:14,708,3513.391731,2105.391731
9/22/2022 10:29,673,3339.057756,2001.057756
9/22/2022 10:44,691,3428.713121,2054.713121
9/22/2022 10:59,708,3513.391731,2105.391731
9/22/2022 11:14,691,3428.713121,2054.713121
9/22/2022 11:29,656,3254.387503,1950.387503
9/22/2022 11:44,656,3254.387503,1950.387503
9/22/2022 11:59,622,3085.060072,1849.060072
9/22/2022 12:14,587,2910.771917,1744.771917
9/22/2022 12:29,604,2995.423589,1795.423589
9/22/2022 12:44,604,2995.423589,1795.423589
9/22/2022 12:59,622,3085.060072,1849.060072
9/22/2022 13:14,639,3169.721551,1899.721551
9/22/2022 13:29,673,3339.057756,2001.057756
9/22/2022 13:44,673,3339.057756,2001.057756
9/22/2022 13:59,673,3339.057756,2001.057756
9/22/2022 14:14,673,3339.057756,2001.057756
9/22/2022 14:29,673,3339.057756,2001.057756
9/22/2022 14:44,656,3254.387503,1950.387503
9/22/2022 14:59,656,3254.387503,1950.387503
9/22/2022 15:14,639,3169.721551,1899.721551
9/22/2022 15:29,639,3169.721551,1899.721551
9/22/2022 15:44,639,3169.721551,1899.721551
9/22/2022 15:59,587,2910.771917,1744.771917
9/22/2022 16:14,570,2826.125327,1694.125327
9/22/2022 16:29,570,2826.125327,1694.125327
9/22/2022 16:44,570,2826.125327,1694.125327
9/22/2022 16:59,431,2134.239461,1280.239461
9/22/2022 17:14,397,1965.075141,1179.075141
9/22/2022 17:29,345,1706.425824,1024.425824
9/22/2022 17:44,328,1621.88923,973.8892297
9/22/2022 17:59,311,1537.364808,923.3648079
9/22/2022 18:14,276,1363.386752,819.3867523
9/22/2022 18:29,259,1278.906523,768.9065231
9/22/2022 18:44,259,1278.906523,768.9065231
9/22/2022 18:59,259,1278.906523,768.9065231
9/22/2022 19:14,259,1278.906523,768.9065231
9/22/2022 19:29,276,1363.386752,819.3867523
9/22/2022 19:44,259,1278.906523,768.9065231
9/22/2022 19:59,276,1363.386752,819.3867523
9/22/2022 20:14,259,1278.906523,768.9065231
9/22/2022 20:29,293,1447.882757,869.8827572
9/22/2022 20:44,276,1363.386752,819.3867523
9/22/2022 20:59,276,1363.386752,819.3867523
9/22/2022 21:14,276,1363.386752,819.3867523
9/22/2022 21:29,276,1363.386752,819.3867523
9/22/2022 21:44,259,1278.906523,768.9065231
9/22/2022 21:59,259,1278.906523,768.9065231
9/22/2022 22:14,34,164.1690481,104.1690481
9/22/2022 22:29,34,164.1690481,104.1690481
9/22/2022 22:44,34,164.1690481,104.1690481
9/22/2022 22:59,34,164.1690481,104.1690481
9/22/2022 23:14,51,247.8585716,153.8585716
9/22/2022 23:29,34,164.1690481,104.1690481
9/22/2022 23:44,34,164.1690481,104.1690481
9/22/2022 23:59,51,247.8585716,153.8585716
9/23/2022 0:14,51,247.8585716,153.8585716
9/23/2022 0:29,69,336.6933761,206.6933761
9/23/2022 0:44,51,247.8585716,153.8585716
9/23/2022 0:59,51,247.8585716,153.8585716
9/23/2022 1:14,51,247.8585716,153.8585716
9/23/2022 1:29,34,164.1690481,104.1690481
9/23/2022 1:44,34,164.1690481,104.1690481
9/23/2022 1:59,34,164.1690481,104.1690481
9/23/2022 2:14,34,164.1690481,104.1690481
9/23/2022 2:29,34,164.1690481,104.1690481
9/23/2022 2:44,34,164.1690481,104.1690481
9/23/2022 2:59,34,164.1690481,104.1690481
9/23/2022 3:14,34,164.1690481,104.1690481
9/23/2022 3:29,34,164.1690481,104.1690481
9/23/2022 3:44,51,247.8585716,153.8585716
9/23/2022 3:59,34,164.1690481,104.1690481
9/23/2022 4:14,34,164.1690481,104.1690481
9/23/2022 4:29,51,247.8585716,153.8585716
9/23/2022 4:44,51,247.8585716,153.8585716
9/23/2022 4:59,51,247.8585716,153.8585716
9/23/2022 5:14,51,247.8585716,153.8585716
9/23/2022 5:29,34,164.1690481,104.1690481
9/23/2022 5:44,34,164.1690481,104.1690481
9/23/2022 5:59,34,164.1690481,104.1690481
9/23/2022 6:14,34,164.1690481,104.1690481
9/23/2022 6:29,224,1105.03337,665.0333705
9/23/2022 6:44,224,1105.03337,665.0333705
9/23/2022 6:59,293,1447.882757,869.8827572
9/23/2022 7:14,362,1790.973702,1074.973702
9/23/2022 7:29,362,1790.973702,1074.973702
9/23/2022 7:44,380,1880.506411,1128.506411
9/23/2022 7:59,362,1790.973702,1074.973702
9/23/2022 8:14,431,2134.239461,1280.239461
9/23/2022 8:29,466,2308.412967,1384.412967
9/23/2022 8:44,518,2567.240387,1539.240387
9/23/2022 8:59,535,2651.869933,1589.869933
9/23/2022 9:14,570,2826.125327,1694.125327
9/23/2022 9:29,570,2826.125327,1694.125327
9/23/2022 9:44,587,2910.771917,1744.771917
9/23/2022 9:59,639,3169.721551,1899.721551
9/23/2022 10:14,587,2910.771917,1744.771917
9/23/2022 10:29,518,2567.240387,1539.240387
9/23/2022 10:44,501,2482.616971,1488.616971
9/23/2022 10:59,449,2223.81038,1333.81038
9/23/2022 11:14,449,2223.81038,1333.81038
9/23/2022 11:29,431,2134.239461,1280.239461
9/23/2022 11:44,431,2134.239461,1280.239461
9/23/2022 11:59,362,1790.973702,1074.973702
9/23/2022 12:14,345,1706.425824,1024.425824
9/23/2022 12:29,345,1706.425824,1024.425824
9/23/2022 12:44,328,1621.88923,973.8892297
9/23/2022 12:59,362,1790.973702,1074.973702
9/23/2022 13:14,362,1790.973702,1074.973702
9/23/2022 13:29,345,1706.425824,1024.425824
9/23/2022 13:44,345,1706.425824,1024.425824
9/23/2022 13:59,345,1706.425824,1024.425824
9/23/2022 14:14,311,1537.364808,923.3648079
9/23/2022 14:29,328,1621.88923,973.8892297
9/23/2022 14:44,328,1621.88923,973.8892297
9/23/2022 14:59,311,1537.364808,923.3648079
9/23/2022 15:14,345,1706.425824,1024.425824
9/23/2022 15:29,328,1621.88923,973.8892297
9/23/2022 15:44,328,1621.88923,973.8892297
9/23/2022 15:59,328,1621.88923,973.8892297
9/23/2022 16:14,311,1537.364808,923.3648079
9/23/2022 16:29,311,1537.364808,923.3648079
9/23/2022 16:44,276,1363.386752,819.3867523
9/23/2022 16:59,86,420.7263815,256.7263815
9/23/2022 17:14,86,420.7263815,256.7263815
9/23/2022 17:29,51,247.8585716,153.8585716
9/23/2022 17:44,51,247.8585716,153.8585716
9/23/2022 17:59,51,247.8585716,153.8585716
9/23/2022 18:14,34,164.1690481,104.1690481
9/23/2022 18:29,34,164.1690481,104.1690481
9/23/2022 18:44,34,164.1690481,104.1690481
9/23/2022 18:59,34,164.1690481,104.1690481
9/23/2022 19:14,34,164.1690481,104.1690481
9/23/2022 19:29,51,247.8585716,153.8585716
9/23/2022 19:44,51,247.8585716,153.8585716
9/23/2022 19:59,51,247.8585716,153.8585716
9/23/2022 20:14,51,247.8585716,153.8585716
9/23/2022 20:29,51,247.8585716,153.8585716
9/23/2022 20:44,51,247.8585716,153.8585716
9/23/2022 20:59,34,164.1690481,104.1690481
9/23/2022 21:14,34,164.1690481,104.1690481
9/23/2022 21:29,34,164.1690481,104.1690481
9/23/2022 21:44,34,164.1690481,104.1690481
9/23/2022 21:59,34,164.1690481,104.1690481
9/23/2022 22:14,34,164.1690481,104.1690481
9/23/2022 22:29,34,164.1690481,104.1690481
9/23/2022 22:44,34,164.1690481,104.1690481
9/23/2022 22:59,34,164.1690481,104.1690481
9/23/2022 23:14,51,247.8585716,153.8585716
9/23/2022 23:29,51,247.8585716,153.8585716
9/23/2022 23:44,51,247.8585716,153.8585716
9/23/2022 23:59,51,247.8585716,153.8585716
9/24/2022 0:14,34,164.1690481,104.1690481
9/24/2022 0:29,34,164.1690481,104.1690481
9/24/2022 0:44,34,164.1690481,104.1690481
9/24/2022 0:59,34,164.1690481,104.1690481
9/24/2022 1:14,34,164.1690481,104.1690481
9/24/2022 1:29,34,164.1690481,104.1690481
9/24/2022 1:44,34,164.1690481,104.1690481
9/24/2022 1:59,34,164.1690481,104.1690481
9/24/2022 2:14,34,164.1690481,104.1690481
9/24/2022 2:29,34,164.1690481,104.1690481
9/24/2022 2:44,34,164.1690481,104.1690481
9/24/2022 2:59,34,164.1690481,104.1690481
9/24/2022 3:14,51,247.8585716,153.8585716
9/24/2022 3:29,51,247.8585716,153.8585716
9/24/2022 3:44,51,247.8585716,153.8585716
9/24/2022 3:59,51,247.8585716,153.8585716
9/24/2022 4:14,34,164.1690481,104.1690481
9/24/2022 4:29,34,164.1690481,104.1690481
9/24/2022 4:44,34,164.1690481,104.1690481
9/24/2022 4:59,34,164.1690481,104.1690481
9/24/2022 5:14,34,164.1690481,104.1690481
9/24/2022 5:29,34,164.1690481,104.1690481
9/24/2022 5:44,34,164.1690481,104.1690481
9/24/2022 5:59,34,164.1690481,104.1690481
9/24/2022 6:14,34,164.1690481,104.1690481
9/24/2022 6:29,34,164.1690481,104.1690481
9/24/2022 6:44,34,164.1690481,104.1690481
9/24/2022 6:59,34,164.1690481,104.1690481
9/24/2022 7:14,34,164.1690481,104.1690481
9/24/2022 7:29,51,247.8585716,153.8585716
9/24/2022 7:44,51,247.8585716,153.8585716
9/24/2022 7:59,69,336.6933761,206.6933761
9/24/2022 8:14,51,247.8585716,153.8585716
9/24/2022 8:29,51,247.8585716,153.8585716
9/24/2022 8:44,34,164.1690481,104.1690481
9/24/2022 8:59,34,164.1690481,104.1690481
9/24/2022 9:14,34,164.1690481,104.1690481
9/24/2022 9:29,34,164.1690481,104.1690481
9/24/2022 9:44,34,164.1690481,104.1690481
9/24/2022 9:59,34,164.1690481,104.1690481
9/24/2022 10:14,34,164.1690481,104.1690481
9/24/2022 10:29,34,164.1690481,104.1690481
9/24/2022 10:44,34,164.1690481,104.1690481
9/24/2022 10:59,34,164.1690481,104.1690481
9/24/2022 11:14,34,164.1690481,104.1690481
9/24/2022 11:29,34,164.1690481,104.1690481
9/24/2022 11:44,34,164.1690481,104.1690481
9/24/2022 11:59,51,247.8585716,153.8585716
9/24/2022 12:14,51,247.8585716,153.8585716
9/24/2022 12:29,51,247.8585716,153.8585716
9/24/2022 12:44,51,247.8585716,153.8585716
9/24/2022 12:59,51,247.8585716,153.8585716
9/24/2022 13:14,34,164.1690481,104.1690481
9/24/2022 13:29,34,164.1690481,104.1690481
9/24/2022 13:44,34,164.1690481,104.1690481
9/24/2022 13:59,34,164.1690481,104.1690481
9/24/2022 14:14,34,164.1690481,104.1690481
9/24/2022 14:29,34,164.1690481,104.1690481
9/24/2022 14:44,34,164.1690481,104.1690481
9/24/2022 14:59,34,164.1690481,104.1690481
9/24/2022 15:14,34,164.1690481,104.1690481
9/24/2022 15:29,34,164.1690481,104.1690481
9/24/2022 15:44,34,164.1690481,104.1690481
9/24/2022 15:59,51,247.8585716,153.8585716
9/24/2022 16:14,51,247.8585716,153.8585716
9/24/2022 16:29,51,247.8585716,153.8585716
9/24/2022 16:44,51,247.8585716,153.8585716
9/24/2022 16:59,34,164.1690481,104.1690481
9/24/2022 17:14,34,164.1690481,104.1690481
9/24/2022 17:29,34,164.1690481,104.1690481
9/24/2022 17:44,34,164.1690481,104.1690481
9/24/2022 17:59,34,164.1690481,104.1690481
9/24/2022 18:14,34,164.1690481,104.1690481
9/24/2022 18:29,34,164.1690481,104.1690481
9/24/2022 18:44,34,164.1690481,104.1690481
9/24/2022 18:59,34,164.1690481,104.1690481
9/24/2022 19:14,34,164.1690481,104.1690481
9/24/2022 19:29,34,164.1690481,104.1690481
9/24/2022 19:44,34,164.1690481,104.1690481
9/24/2022 19:59,34,164.1690481,104.1690481
9/24/2022 20:14,34,164.1690481,104.1690481
9/24/2022 20:29,51,247.8585716,153.8585716
9/24/2022 20:44,51,247.8585716,153.8585716
9/24/2022 20:59,51,247.8585716,153.8585716
9/24/2022 21:14,51,247.8585716,153.8585716
9/24/2022 21:29,34,164.1690481,104.1690481
9/24/2022 21:44,34,164.1690481,104.1690481
9/24/2022 21:59,34,164.1690481,104.1690481
9/24/2022 22:14,34,164.1690481,104.1690481
9/24/2022 22:29,34,164.1690481,104.1690481
9/24/2022 22:44,34,164.1690481,104.1690481
9/24/2022 22:59,34,164.1690481,104.1690481
9/24/2022 23:14,34,164.1690481,104.1690481
9/24/2022 23:29,34,164.1690481,104.1690481
9/24/2022 23:44,34,164.1690481,104.1690481
9/24/2022 23:59,34,164.1690481,104.1690481
9/25/2022 0:14,34,164.1690481,104.1690481
9/25/2022 0:29,34,164.1690481,104.1690481
9/25/2022 0:44,34,164.1690481,104.1690481
9/25/2022 0:59,34,164.1690481,104.1690481
9/25/2022 1:14,34,164.1690481,104.1690481
9/25/2022 1:29,34,164.1690481,104.1690481
9/25/2022 1:44,51,247.8585716,153.8585716
9/25/2022 1:59,51,247.8585716,153.8585716
9/25/2022 2:14,51,247.8585716,153.8585716
9/25/2022 2:29,51,247.8585716,153.8585716
9/25/2022 2:44,34,164.1690481,104.1690481
9/25/2022 2:59,34,164.1690481,104.1690481
9/25/2022 3:14,34,164.1690481,104.1690481
9/25/2022 3:29,34,164.1690481,104.1690481
9/25/2022 3:44,34,164.1690481,104.1690481
9/25/2022 3:59,34,164.1690481,104.1690481
9/25/2022 4:14,34,164.1690481,104.1690481
9/25/2022 4:29,34,164.1690481,104.1690481
9/25/2022 4:44,34,164.1690481,104.1690481
9/25/2022 4:59,34,164.1690481,104.1690481
9/25/2022 5:14,34,164.1690481,104.1690481
9/25/2022 5:29,34,164.1690481,104.1690481
9/25/2022 5:44,34,164.1690481,104.1690481
9/25/2022 5:59,34,164.1690481,104.1690481
9/25/2022 6:14,34,164.1690481,104.1690481
9/25/2022 6:29,34,164.1690481,104.1690481
9/25/2022 6:44,34,164.1690481,104.1690481
9/25/2022 6:59,34,164.1690481,104.1690481
9/25/2022 7:14,34,164.1690481,104.1690481
9/25/2022 7:29,51,247.8585716,153.8585716
9/25/2022 7:44,51,247.8585716,153.8585716
9/25/2022 7:59,51,247.8585716,153.8585716
9/25/2022 8:14,51,247.8585716,153.8585716
9/25/2022 8:29,34,164.1690481,104.1690481
9/25/2022 8:44,34,164.1690481,104.1690481
9/25/2022 8:59,34,164.1690481,104.1690481
9/25/2022 9:14,34,164.1690481,104.1690481
9/25/2022 9:29,34,164.1690481,104.1690481
9/25/2022 9:44,34,164.1690481,104.1690481
9/25/2022 9:59,34,164.1690481,104.1690481
9/25/2022 10:14,34,164.1690481,104.1690481
9/25/2022 10:29,34,164.1690481,104.1690481
9/25/2022 10:44,34,164.1690481,104.1690481
9/25/2022 10:59,34,164.1690481,104.1690481
9/25/2022 11:14,34,164.1690481,104.1690481
9/25/2022 11:29,51,247.8585716,153.8585716
9/25/2022 11:44,51,247.8585716,153.8585716
9/25/2022 11:59,51,247.8585716,153.8585716
9/25/2022 12:14,34,164.1690481,104.1690481
9/25/2022 12:29,51,247.8585716,153.8585716
9/25/2022 12:44,51,247.8585716,153.8585716
9/25/2022 12:59,69,336.6933761,206.6933761
9/25/2022 13:14,69,336.6933761,206.6933761
9/25/2022 13:29,51,247.8585716,153.8585716
9/25/2022 13:44,34,164.1690481,104.1690481
9/25/2022 13:59,51,247.8585716,153.8585716
9/25/2022 14:14,51,247.8585716,153.8585716
9/25/2022 14:29,34,164.1690481,104.1690481
9/25/2022 14:44,34,164.1690481,104.1690481
9/25/2022 14:59,51,247.8585716,153.8585716
9/25/2022 15:14,34,164.1690481,104.1690481
9/25/2022 15:29,34,164.1690481,104.1690481
9/25/2022 15:44,34,164.1690481,104.1690481
9/25/2022 15:59,34,164.1690481,104.1690481
9/25/2022 16:14,34,164.1690481,104.1690481
9/25/2022 16:29,34,164.1690481,104.1690481
9/25/2022 16:44,34,164.1690481,104.1690481
9/25/2022 16:59,34,164.1690481,104.1690481
9/25/2022 17:14,34,164.1690481,104.1690481
9/25/2022 17:29,34,164.1690481,104.1690481
9/25/2022 17:44,51,247.8585716,153.8585716
9/25/2022 17:59,51,247.8585716,153.8585716
9/25/2022 18:14,51,247.8585716,153.8585716
9/25/2022 18:29,51,247.8585716,153.8585716
9/25/2022 18:44,34,164.1690481,104.1690481
9/25/2022 18:59,51,247.8585716,153.8585716
9/25/2022 19:14,34,164.1690481,104.1690481
9/25/2022 19:29,34,164.1690481,104.1690481
9/25/2022 19:44,34,164.1690481,104.1690481
9/25/2022 19:59,34,164.1690481,104.1690481
9/25/2022 20:14,34,164.1690481,104.1690481
9/25/2022 20:29,34,164.1690481,104.1690481
9/25/2022 20:44,34,164.1690481,104.1690481
9/25/2022 20:59,34,164.1690481,104.1690481
9/25/2022 21:14,34,164.1690481,104.1690481
9/25/2022 21:29,34,164.1690481,104.1690481
9/25/2022 21:44,34,164.1690481,104.1690481
9/25/2022 21:59,34,164.1690481,104.1690481
9/25/2022 22:14,34,164.1690481,104.1690481
9/25/2022 22:29,34,164.1690481,104.1690481
9/25/2022 22:44,34,164.1690481,104.1690481
9/25/2022 22:59,51,247.8585716,153.8585716
9/25/2022 23:14,51,247.8585716,153.8585716
9/25/2022 23:29,69,336.6933761,206.6933761
9/25/2022 23:44,69,336.6933761,206.6933761
9/25/2022 23:59,34,164.1690481,104.1690481
9/26/2022 0:14,34,164.1690481,104.1690481
9/26/2022 0:29,34,164.1690481,104.1690481
9/26/2022 0:44,34,164.1690481,104.1690481
9/26/2022 0:59,34,164.1690481,104.1690481
9/26/2022 1:14,34,164.1690481,104.1690481
9/26/2022 1:29,34,164.1690481,104.1690481
9/26/2022 1:44,34,164.1690481,104.1690481
9/26/2022 1:59,34,164.1690481,104.1690481
9/26/2022 2:14,34,164.1690481,104.1690481
9/26/2022 2:29,34,164.1690481,104.1690481
9/26/2022 2:44,34,164.1690481,104.1690481
9/26/2022 2:59,34,164.1690481,104.1690481
9/26/2022 3:14,34,164.1690481,104.1690481
9/26/2022 3:29,34,164.1690481,104.1690481
9/26/2022 3:44,34,164.1690481,104.1690481
9/26/2022 3:59,51,247.8585716,153.8585716
9/26/2022 4:14,34,164.1690481,104.1690481
9/26/2022 4:29,34,164.1690481,104.1690481
9/26/2022 4:44,51,247.8585716,153.8585716
9/26/2022 4:59,51,247.8585716,153.8585716
9/26/2022 5:14,51,247.8585716,153.8585716
9/26/2022 5:29,51,247.8585716,153.8585716
9/26/2022 5:44,51,247.8585716,153.8585716
9/26/2022 5:59,34,164.1690481,104.1690481
9/26/2022 6:14,345,1706.425824,1024.425824
9/26/2022 6:29,345,1706.425824,1024.425824
9/26/2022 6:44,345,1706.425824,1024.425824
9/26/2022 6:59,552,2736.50532,1640.50532
9/26/2022 7:14,552,2736.50532,1640.50532
9/26/2022 7:29,570,2826.125327,1694.125327
9/26/2022 7:44,622,3085.060072,1849.060072
9/26/2022 7:59,570,2826.125327,1694.125327
9/26/2022 8:14,587,2910.771917,1744.771917
9/26/2022 8:29,639,3169.721551,1899.721551
9/26/2022 8:44,691,3428.713121,2054.713121
9/26/2022 8:59,725,3598.074176,2156.074176
9/26/2022 9:14,743,3687.741974,2209.741974
9/26/2022 9:29,725,3598.074176,2156.074176
9/26/2022 9:44,743,3687.741974,2209.741974
9/26/2022 9:59,743,3687.741974,2209.741974
9/26/2022 10:14,743,3687.741974,2209.741974
9/26/2022 10:29,760,3772.431902,2260.431902
9/26/2022 10:44,760,3772.431902,2260.431902
9/26/2022 10:59,760,3772.431902,2260.431902
9/26/2022 11:14,812,4031.504386,2415.504386
9/26/2022 11:29,777,3857.12528,2311.12528
9/26/2022 11:44,777,3857.12528,2311.12528
9/26/2022 11:59,743,3687.741974,2209.741974
9/26/2022 12:14,708,3513.391731,2105.391731
9/26/2022 12:29,708,3513.391731,2105.391731
9/26/2022 12:44,725,3598.074176,2156.074176
9/26/2022 12:59,691,3428.713121,2054.713121
9/26/2022 13:14,691,3428.713121,2054.713121
9/26/2022 13:29,691,3428.713121,2054.713121
9/26/2022 13:44,691,3428.713121,2054.713121
9/26/2022 13:59,725,3598.074176,2156.074176
9/26/2022 14:14,673,3339.057756,2001.057756
9/26/2022 14:29,656,3254.387503,1950.387503
9/26/2022 14:44,622,3085.060072,1849.060072
9/26/2022 14:59,604,2995.423589,1795.423589
9/26/2022 15:14,604,2995.423589,1795.423589
9/26/2022 15:29,604,2995.423589,1795.423589
9/26/2022 15:44,622,3085.060072,1849.060072
9/26/2022 15:59,587,2910.771917,1744.771917
9/26/2022 16:14,552,2736.50532,1640.50532
9/26/2022 16:29,501,2482.616971,1488.616971
9/26/2022 16:44,466,2308.412967,1384.412967
9/26/2022 16:59,345,1706.425824,1024.425824
9/26/2022 17:14,345,1706.425824,1024.425824
9/26/2022 17:29,311,1537.364808,923.3648079
9/26/2022 17:44,311,1537.364808,923.3648079
9/26/2022 17:59,293,1447.882757,869.8827572
9/26/2022 18:14,276,1363.386752,819.3867523
9/26/2022 18:29,259,1278.906523,768.9065231
9/26/2022 18:44,276,1363.386752,819.3867523
9/26/2022 18:59,259,1278.906523,768.9065231
9/26/2022 19:14,259,1278.906523,768.9065231
9/26/2022 19:29,276,1363.386752,819.3867523
9/26/2022 19:44,259,1278.906523,768.9065231
9/26/2022 19:59,259,1278.906523,768.9065231
9/26/2022 20:14,259,1278.906523,768.9065231
9/26/2022 20:29,276,1363.386752,819.3867523
9/26/2022 20:44,276,1363.386752,819.3867523
9/26/2022 20:59,276,1363.386752,819.3867523
9/26/2022 21:14,293,1447.882757,869.8827572
9/26/2022 21:29,293,1447.882757,869.8827572
9/26/2022 21:44,293,1447.882757,869.8827572
9/26/2022 21:59,69,336.6933761,206.6933761
9/26/2022 22:14,34,164.1690481,104.1690481
9/26/2022 22:29,34,164.1690481,104.1690481
9/26/2022 22:44,34,164.1690481,104.1690481
9/26/2022 22:59,34,164.1690481,104.1690481
9/26/2022 23:14,34,164.1690481,104.1690481
9/26/2022 23:29,34,164.1690481,104.1690481
9/26/2022 23:44,34,164.1690481,104.1690481
9/26/2022 23:59,34,164.1690481,104.1690481
9/27/2022 0:14,34,164.1690481,104.1690481
9/27/2022 0:29,34,164.1690481,104.1690481
9/27/2022 0:44,51,247.8585716,153.8585716
9/27/2022 0:59,51,247.8585716,153.8585716
9/27/2022 1:14,51,247.8585716,153.8585716
9/27/2022 1:29,51,247.8585716,153.8585716
9/27/2022 1:44,51,247.8585716,153.8585716
9/27/2022 1:59,51,247.8585716,153.8585716
9/27/2022 2:14,51,247.8585716,153.8585716
9/27/2022 2:29,51,247.8585716,153.8585716
9/27/2022 2:44,34,164.1690481,104.1690481
9/27/2022 2:59,34,164.1690481,104.1690481
9/27/2022 3:14,34,164.1690481,104.1690481
9/27/2022 3:29,34,164.1690481,104.1690481
9/27/2022 3:44,34,164.1690481,104.1690481
9/27/2022 3:59,34,164.1690481,104.1690481
9/27/2022 4:14,34,164.1690481,104.1690481
9/27/2022 4:29,34,164.1690481,104.1690481
9/27/2022 4:44,51,247.8585716,153.8585716
9/27/2022 4:59,51,247.8585716,153.8585716
9/27/2022 5:14,51,247.8585716,153.8585716
9/27/2022 5:29,34,164.1690481,104.1690481
9/27/2022 5:44,34,164.1690481,104.1690481
9/27/2022 5:59,34,164.1690481,104.1690481
9/27/2022 6:14,345,1706.425824,1024.425824
9/27/2022 6:29,362,1790.973702,1074.973702
9/27/2022 6:44,362,1790.973702,1074.973702
9/27/2022 6:59,501,2482.616971,1488.616971
9/27/2022 7:14,570,2826.125327,1694.125327
9/27/2022 7:29,535,2651.869933,1589.869933
9/27/2022 7:44,552,2736.50532,1640.50532
9/27/2022 7:59,552,2736.50532,1640.50532
9/27/2022 8:14,587,2910.771917,1744.771917
9/27/2022 8:29,622,3085.060072,1849.060072
9/27/2022 8:44,639,3169.721551,1899.721551
9/27/2022 8:59,639,3169.721551,1899.721551
9/27/2022 9:14,622,3085.060072,1849.060072
9/27/2022 9:29,673,3339.057756,2001.057756
9/27/2022 9:44,622,3085.060072,1849.060072
9/27/2022 9:59,656,3254.387503,1950.387503
9/27/2022 10:14,622,3085.060072,1849.060072
9/27/2022 10:29,656,3254.387503,1950.387503
9/27/2022 10:44,673,3339.057756,2001.057756
9/27/2022 10:59,708,3513.391731,2105.391731
9/27/2022 11:14,708,3513.391731,2105.391731
9/27/2022 11:29,708,3513.391731,2105.391731
9/27/2022 11:44,708,3513.391731,2105.391731
9/27/2022 11:59,673,3339.057756,2001.057756
9/27/2022 12:14,656,3254.387503,1950.387503
9/27/2022 12:29,673,3339.057756,2001.057756
9/27/2022 12:44,691,3428.713121,2054.713121
9/27/2022 12:59,691,3428.713121,2054.713121
9/27/2022 13:14,760,3772.431902,2260.431902
9/27/2022 13:29,743,3687.741974,2209.741974
9/27/2022 13:44,760,3772.431902,2260.431902
9/27/2022 13:59,743,3687.741974,2209.741974
9/27/2022 14:14,760,3772.431902,2260.431902
9/27/2022 14:29,777,3857.12528,2311.12528
9/27/2022 14:44,777,3857.12528,2311.12528
9/27/2022 14:59,760,3772.431902,2260.431902
9/27/2022 15:14,760,3772.431902,2260.431902
9/27/2022 15:29,725,3598.074176,2156.074176
9/27/2022 15:44,725,3598.074176,2156.074176
9/27/2022 15:59,691,3428.713121,2054.713121
9/27/2022 16:14,604,2995.423589,1795.423589
9/27/2022 16:29,552,2736.50532,1640.50532
9/27/2022 16:44,535,2651.869933,1589.869933
9/27/2022 16:59,466,2308.412967,1384.412967
9/27/2022 17:14,380,1880.506411,1128.506411
9/27/2022 17:29,345,1706.425824,1024.425824
9/27/2022 17:44,328,1621.88923,973.8892297
9/27/2022 17:59,293,1447.882757,869.8827572
9/27/2022 18:14,276,1363.386752,819.3867523
9/27/2022 18:29,293,1447.882757,869.8827572
9/27/2022 18:44,276,1363.386752,819.3867523
9/27/2022 18:59,276,1363.386752,819.3867523
9/27/2022 19:14,276,1363.386752,819.3867523
9/27/2022 19:29,259,1278.906523,768.9065231
9/27/2022 19:44,259,1278.906523,768.9065231
9/27/2022 19:59,259,1278.906523,768.9065231
9/27/2022 20:14,259,1278.906523,768.9065231
9/27/2022 20:29,259,1278.906523,768.9065231
9/27/2022 20:44,259,1278.906523,768.9065231
9/27/2022 20:59,259,1278.906523,768.9065231
9/27/2022 21:14,259,1278.906523,768.9065231
9/27/2022 21:29,259,1278.906523,768.9065231
9/27/2022 21:44,259,1278.906523,768.9065231
9/27/2022 21:59,276,1363.386752,819.3867523
9/27/2022 22:14,51,247.8585716,153.8585716
9/27/2022 22:29,51,247.8585716,153.8585716
9/27/2022 22:44,51,247.8585716,153.8585716
9/27/2022 22:59,51,247.8585716,153.8585716
9/27/2022 23:14,34,164.1690481,104.1690481
9/27/2022 23:29,34,164.1690481,104.1690481
9/27/2022 23:44,34,164.1690481,104.1690481
9/27/2022 23:59,34,164.1690481,104.1690481
9/28/2022 0:14,34,164.1690481,104.1690481
9/28/2022 0:29,34,164.1690481,104.1690481
9/28/2022 0:44,34,164.1690481,104.1690481
9/28/2022 0:59,34,164.1690481,104.1690481
9/28/2022 1:14,51,247.8585716,153.8585716
9/28/2022 1:29,34,164.1690481,104.1690481
9/28/2022 1:44,69,336.6933761,206.6933761
